,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0043067,BP,GO:0043067,regulation of programmed cell death,33/1678,94/21061,0.351063829787234,4.4062904166561,9.73850105583199,8.29876899683922e-14,3.3729885544931e-12,2.55660322078064e-12,AT1G17615/AT5G13320/AT1G08860/AT3G25250/AT5G10380/AT4G25110/AT2G32460/AT1G12290/AT2G31880/AT1G64060/AT3G52400/AT5G64530/AT5G42050/AT3G50260/AT4G19700/AT4G34180/AT4G34390/AT5G39610/AT5G47120/AT5G13190/AT4G17720/AT1G72890/AT4G22305/AT5G47910/AT3G57330/AT1G02170/AT1G21750/AT3G11820/AT5G51290/AT3G21630/AT5G45100/AT1G79110/AT5G60360,33
GO:0042537,BP,GO:0042537,benzene-containing compound metabolic process,28/1678,74/21061,0.378378378378378,4.7491221853558,9.50571823332478,7.4080617921488e-13,2.82278021205003e-11,2.13956521496929e-11,AT4G10500/AT1G44542/AT5G24530/AT4G37150/AT1G64160/AT1G17170/AT4G16690/AT1G17180/AT1G73805/AT1G74710/AT4G39030/AT5G26920/AT2G02390/AT3G52430/AT4G34180/AT3G09830/AT5G10300/AT2G33150/AT2G43820/AT5G62570/AT2G40000/AT4G25800/AT2G23620/AT5G63560/AT1G29690/AT4G13040/AT1G28380/AT2G41010,28
GO:0009636,BP,GO:0009636,response to toxic substance,46/1678,184/21061,0.25,3.13781287246722,8.56957368639064,1.73952174255661e-12,6.49303115742048e-11,4.92148256701837e-11,AT2G29470/AT1G69930/AT3G44300/AT1G58340/AT2G29460/AT5G62480/AT1G69920/AT1G74590/AT3G09270/AT2G04040/AT5G54230/AT1G02920/AT1G02930/AT1G45145/AT4G02520/AT5G22300/AT1G17170/AT5G64120/AT1G17180/AT1G22990/AT2G02930/AT2G02390/AT1G67070/AT5G24655/AT1G02940/AT3G23550/AT1G63440/AT3G49580/AT2G29490/AT4G25640/AT2G36800/AT3G23560/AT2G29420/AT5G49570/AT1G08830/AT2G17420/AT1G80460/AT1G59700/AT1G78380/AT4G01070/AT3G49570/AT1G20630/AT1G71140/AT1G59870/AT1G75270/AT2G03800,46
GO:0002682,BP,GO:0002682,regulation of immune system process,35/1678,120/21061,0.291666666666667,3.66078168454509,8.60034396372,7.09821957915888e-12,2.54561639417286e-10,1.92948507445867e-10,AT1G17615/AT2G14610/AT3G22600/AT5G40990/AT5G13320/AT2G32680/AT5G24090/AT5G35580/AT1G06135/AT3G49120/AT5G65600/AT5G05300/AT5G25440/AT3G52400/AT3G56400/AT4G34390/AT5G39610/AT5G13190/AT3G09830/AT4G17720/AT5G20480/AT4G12720/AT1G72890/AT1G17600/AT1G61380/AT3G62600/AT4G22305/AT2G39660/AT5G47220/AT1G67470/AT3G11820/AT2G25110/AT2G37150/AT3G21630/AT1G59870,35
GO:0050776,BP,GO:0050776,regulation of immune response,35/1678,120/21061,0.291666666666667,3.66078168454509,8.60034396372,7.09821957915888e-12,2.54561639417286e-10,1.92948507445867e-10,AT1G17615/AT2G14610/AT3G22600/AT5G40990/AT5G13320/AT2G32680/AT5G24090/AT5G35580/AT1G06135/AT3G49120/AT5G65600/AT5G05300/AT5G25440/AT3G52400/AT3G56400/AT4G34390/AT5G39610/AT5G13190/AT3G09830/AT4G17720/AT5G20480/AT4G12720/AT1G72890/AT1G17600/AT1G61380/AT3G62600/AT4G22305/AT2G39660/AT5G47220/AT1G67470/AT3G11820/AT2G25110/AT2G37150/AT3G21630/AT1G59870,35
GO:0044550,BP,GO:0044550,secondary metabolite biosynthetic process,43/1678,177/21061,0.242937853107345,3.04917409075911,8.05514404121657,2.53040403596736e-11,8.90020958035444e-10,6.74603667078749e-10,AT3G13610/AT1G67980/AT2G30770/AT3G26830/AT4G37990/AT5G05340/AT2G43000/AT2G29460/AT4G22680/AT3G11430/AT5G20230/AT1G64160/AT4G12350/AT5G44585/AT1G12160/AT5G13580/AT1G61820/AT1G72680/AT4G08850/AT3G52430/AT1G80820/AT3G24503/AT3G56400/AT4G34230/AT1G61810/AT5G57220/AT3G21230/AT4G39230/AT4G39950/AT4G36220/AT5G23190/AT2G38470/AT1G18570/AT5G41040/AT4G13660/AT1G28680/AT1G07890/AT2G30490/AT4G01070/AT5G63560/AT3G45640/AT5G13420/AT5G54160,43
GO:0010243,BP,GO:0010243,response to organonitrogen compound,39/1678,157/21061,0.248407643312102,3.11782680321584,7.83682650125654,1.03333044688829e-10,3.37493104885479e-09,2.55807556118774e-09,AT2G43570/AT2G14610/AT5G11210/AT5G48410/AT5G48400/AT2G29110/AT1G51800/AT2G24850/AT2G29100/AT5G46050/AT5G25910/AT1G09080/AT2G46400/AT2G35000/AT3G46090/AT1G08450/AT2G29120/AT3G07520/AT5G59820/AT2G33580/AT4G08850/AT3G53230/AT1G76640/AT3G17690/AT5G42020/AT5G61790/AT5G28540/AT1G61340/AT1G62810/AT1G09210/AT1G64280/AT1G27730/AT3G55270/AT3G45640/AT3G21630/AT1G59870/AT4G08500/AT4G28270/AT4G14430,39
GO:1901615,BP,GO:1901615,organic hydroxy compound metabolic process,65/1678,363/21061,0.179063360881543,2.24746927504539,7.05397056066527,4.9375253838176e-10,1.50512232116707e-08,1.14082823341891e-08,AT4G18350/AT4G10500/AT3G01420/AT1G65690/AT2G34500/AT5G24530/AT4G37150/AT4G34131/AT1G64160/AT2G15490/AT4G26260/AT4G16690/AT1G73805/AT1G30100/AT2G33380/AT4G34135/AT1G74710/AT4G39030/AT5G26920/AT2G16720/AT2G02390/AT3G26840/AT3G52430/AT5G53970/AT2G15480/AT2G29090/AT4G18010/AT5G58730/AT3G09830/AT5G58770/AT5G10300/AT2G18950/AT2G29750/AT2G17130/AT5G63580/AT2G36800/AT5G17380/AT1G64970/AT4G21534/AT1G06570/AT3G09810/AT2G31350/AT1G54570/AT2G43820/AT5G62570/AT1G06130/AT4G25800/AT2G23620/AT1G80460/AT4G33360/AT2G16530/AT2G41070/AT5G63560/AT1G20780/AT5G03290/AT1G29690/AT4G26970/AT4G13040/AT3G16050/AT2G27150/AT1G16540/AT5G54160/AT5G24160/AT1G28380/AT2G41010,65
GO:0009407,BP,GO:0009407,toxin catabolic process,19/1678,46/21061,0.41304347826087,5.18421257190237,8.35877475664273,6.1907535067978e-10,1.85621117441527e-08,1.40694087462514e-08,AT2G29470/AT1G69930/AT2G29460/AT5G62480/AT1G69920/AT1G74590/AT3G09270/AT1G02920/AT1G02930/AT4G02520/AT1G17170/AT1G17180/AT2G02930/AT2G02390/AT1G02940/AT2G29490/AT2G29420/AT1G59700/AT1G78380,19
GO:0045088,BP,GO:0045088,regulation of innate immune response,30/1678,107/21061,0.280373831775701,3.51904247379502,7.68614499757454,6.40339288881411e-10,1.88900090220016e-08,1.43179430128492e-08,AT1G17615/AT3G22600/AT5G40990/AT5G13320/AT2G32680/AT5G24090/AT1G06135/AT3G49120/AT5G65600/AT5G05300/AT3G52400/AT3G56400/AT4G34390/AT5G39610/AT5G13190/AT3G09830/AT4G17720/AT5G20480/AT4G12720/AT1G72890/AT1G17600/AT1G61380/AT3G62600/AT4G22305/AT2G39660/AT5G47220/AT3G11820/AT2G25110/AT3G21630/AT1G59870,30
GO:0009699,BP,GO:0009699,phenylpropanoid biosynthetic process,29/1678,104/21061,0.278846153846154,3.49986820390575,7.51941214464832,1.41568227623949e-09,4.04575450506568e-08,3.06653545692009e-08,AT3G13610/AT1G67980/AT4G37990/AT5G05340/AT4G22680/AT3G11430/AT5G20230/AT1G64160/AT4G12350/AT5G13580/AT1G61820/AT1G72680/AT1G80820/AT3G24503/AT4G34230/AT1G61810/AT3G21230/AT4G39230/AT4G36220/AT5G23190/AT5G41040/AT4G13660/AT1G28680/AT1G07890/AT2G30490/AT4G01070/AT5G63560/AT5G13420/AT5G54160,29
GO:0010038,BP,GO:0010038,response to metal ion,49/1678,248/21061,0.19758064516129,2.4798843669499,6.89764667877947,2.42367691158087e-09,6.61627622579316e-08,5.01489786732445e-08,AT2G43570/AT5G44460/AT1G70170/AT3G51860/AT1G75040/AT5G44610/AT5G39000/AT4G14640/AT1G08860/AT1G15380/AT4G39830/AT5G54230/AT4G25380/AT1G02920/AT1G16150/AT1G02930/AT4G02520/AT1G01340/AT1G22990/AT3G01970/AT2G40370/AT4G33020/AT1G67070/AT5G65140/AT4G21680/AT3G22460/AT2G26560/AT1G63440/AT5G53550/AT4G11850/AT3G57480/AT4G24120/AT3G51920/AT3G59690/AT2G28160/AT1G08830/AT5G27920/AT5G39020/AT1G21750/AT5G01600/AT2G23150/AT4G27780/AT5G39030/AT3G18485/AT1G18910/AT1G52760/AT4G04695/AT5G03630/AT4G08500,49
GO:0006749,BP,GO:0006749,glutathione metabolic process,21/1678,60/21061,0.35,4.39293802145411,7.74365914074413,2.8807765827915e-09,7.63614546366036e-08,5.78792182995637e-08,AT2G29470/AT1G69930/AT2G29460/AT5G62480/AT1G69920/AT1G74590/AT3G09270/AT1G02920/AT1G02930/AT4G02520/AT1G17170/AT1G17180/AT2G02930/AT2G02390/AT1G02940/AT2G29490/AT2G29420/AT3G24170/AT1G59700/AT1G78380/AT1G75270,21
GO:0042435,BP,GO:0042435,indole-containing compound biosynthetic process,21/1678,60/21061,0.35,4.39293802145411,7.74365914074413,2.8807765827915e-09,7.63614546366036e-08,5.78792182995637e-08,AT2G30770/AT3G44300/AT3G26830/AT2G43000/AT2G29460/AT5G44585/AT4G08850/AT3G52430/AT3G56400/AT5G57220/AT3G54640/AT2G04400/AT4G39950/AT1G25220/AT5G05730/AT2G38470/AT1G18570/AT4G23850/AT4G27070/AT3G45640/AT5G54160,21
GO:0002221,BP,GO:0002221,pattern recognition receptor signaling pathway,14/1678,27/21061,0.518518518518518,6.50805632808017,8.42624308988193,2.93109487660076e-09,7.65853218471826e-08,5.80489015411007e-08,AT3G22600/AT2G32680/AT5G24090/AT1G06135/AT3G49120/AT5G65600/AT3G09830/AT5G20480/AT1G61380/AT3G62600/AT2G39660/AT2G25110/AT3G21630/AT1G59870,14
GO:0009696,BP,GO:0009696,salicylic acid metabolic process,19/1678,50/21061,0.38,4.76947556615018,7.85158320068806,3.32417972227948e-09,8.56327424232277e-08,6.49065188175252e-08,AT4G10500/AT5G24530/AT4G37150/AT4G16690/AT1G73805/AT1G74710/AT4G39030/AT5G26920/AT3G52430/AT3G09830/AT5G10300/AT2G43820/AT5G62570/AT4G25800/AT2G23620/AT1G29690/AT4G13040/AT1G28380/AT2G41010,19
GO:0016054,BP,GO:0016054,organic acid catabolic process,38/1678,169/21061,0.224852071005917,2.82217489121312,6.9977442404031,3.74383517672045e-09,9.38010210715301e-08,7.10977783380076e-08,AT4G10500/AT3G01420/AT2G24850/AT5G38710/AT1G44542/AT5G24530/AT5G17330/AT2G02010/AT2G02390/AT4G33150/AT5G53970/AT1G02400/AT4G34180/AT2G29090/AT1G21400/AT1G65520/AT4G39950/AT5G46180/AT5G17380/AT1G06570/AT2G33150/AT1G76150/AT4G34710/AT4G26910/AT2G42790/AT2G40000/AT5G07440/AT4G16760/AT3G06810/AT3G06860/AT1G72330/AT4G20930/AT3G12800/AT4G16210/AT5G65110/AT5G27520/AT2G03800/AT4G14430,38
GO:0046395,BP,GO:0046395,carboxylic acid catabolic process,38/1678,169/21061,0.224852071005917,2.82217489121312,6.9977442404031,3.74383517672045e-09,9.38010210715301e-08,7.10977783380076e-08,AT4G10500/AT3G01420/AT2G24850/AT5G38710/AT1G44542/AT5G24530/AT5G17330/AT2G02010/AT2G02390/AT4G33150/AT5G53970/AT1G02400/AT4G34180/AT2G29090/AT1G21400/AT1G65520/AT4G39950/AT5G46180/AT5G17380/AT1G06570/AT2G33150/AT1G76150/AT4G34710/AT4G26910/AT2G42790/AT2G40000/AT5G07440/AT4G16760/AT3G06810/AT3G06860/AT1G72330/AT4G20930/AT3G12800/AT4G16210/AT5G65110/AT5G27520/AT2G03800/AT4G14430,38
GO:0071496,BP,GO:0071496,cellular response to external stimulus,47/1678,239/21061,0.196652719665272,2.46823774068551,6.71658904088011,5.9775004065803e-09,1.43853266363623e-07,1.09035568358258e-07,AT1G15520/AT1G80590/AT5G24090/AT2G47190/AT2G45130/AT3G04530/AT1G73010/AT1G29290/AT3G05630/AT5G45380/AT4G02380/AT3G08860/AT1G05680/AT5G43350/AT5G27420/AT1G62300/AT1G74020/AT1G68320/AT3G26840/AT3G49620/AT3G06420/AT1G18390/AT1G21400/AT3G17810/AT3G49580/AT4G21980/AT3G55880/AT1G71040/AT4G04620/AT3G17000/AT2G16430/AT5G64370/AT5G45900/AT4G25350/AT1G54570/AT4G00550/AT1G78380/AT1G20630/AT1G18910/AT1G01140/AT1G23010/AT3G52190/AT1G53310/AT4G10380/AT5G55860/AT3G15580/AT3G07525,47
GO:0031668,BP,GO:0031668,cellular response to extracellular stimulus,46/1678,232/21061,0.198275862068966,2.48861020919814,6.70819130536861,6.60802536200606e-09,1.56962056975443e-07,1.18971557098592e-07,AT1G15520/AT1G80590/AT5G24090/AT2G47190/AT2G45130/AT3G04530/AT1G73010/AT1G29290/AT3G05630/AT5G45380/AT4G02380/AT3G08860/AT1G05680/AT5G43350/AT5G27420/AT1G62300/AT1G74020/AT1G68320/AT3G26840/AT3G49620/AT3G06420/AT1G18390/AT1G21400/AT3G17810/AT3G49580/AT4G21980/AT3G55880/AT1G71040/AT4G04620/AT3G17000/AT2G16430/AT5G64370/AT5G45900/AT4G25350/AT1G54570/AT4G00550/AT1G78380/AT1G20630/AT1G18910/AT1G01140/AT1G23010/AT3G52190/AT1G53310/AT4G10380/AT3G15580/AT3G07525,46
GO:0009408,BP,GO:0009408,response to heat,55/1678,304/21061,0.180921052631579,2.27078563139075,6.56661355170438,7.25081788438319e-09,1.67870201399201e-07,1.2723953569264e-07,AT2G38340/AT1G15520/AT1G58340/AT1G09080/AT5G02490/AT1G15380/AT4G36990/AT4G25380/AT1G09090/AT3G08970/AT5G52640/AT5G59820/AT3G61190/AT1G07400/AT3G08720/AT2G26150/AT5G12030/AT2G30250/AT5G48570/AT5G12020/AT3G22840/AT3G47220/AT4G29520/AT1G52560/AT5G42020/AT3G12580/AT3G09350/AT2G20880/AT3G09440/AT5G07100/AT5G22060/AT5G47910/AT5G01820/AT2G38470/AT4G18880/AT5G28540/AT2G33590/AT4G28140/AT2G47180/AT3G24500/AT1G07890/AT4G12400/AT1G64280/AT2G27580/AT5G53400/AT5G37670/AT3G10800/AT5G51740/AT1G51670/AT1G59870/AT1G67970/AT1G59860/AT1G13080/AT1G16540/AT3G04120,55
GO:0009991,BP,GO:0009991,response to extracellular stimulus,57/1678,321/21061,0.177570093457944,2.22872690007018,6.52706849490068,7.82971453347597e-09,1.79006848521594e-07,1.35680711060366e-07,AT3G13610/AT2G14610/AT5G13080/AT1G15520/AT1G80590/AT5G24090/AT2G47190/AT2G45130/AT3G04530/AT1G73010/AT1G29290/AT3G05630/AT5G45380/AT5G05390/AT4G02380/AT3G08860/AT1G05680/AT5G43350/AT5G27420/AT1G62300/AT1G74020/AT1G68320/AT1G67070/AT3G26840/AT3G49620/AT1G35515/AT3G06420/AT1G18390/AT1G21400/AT3G17810/AT3G49580/AT4G21980/AT3G55880/AT1G71040/AT4G04620/AT3G17000/AT2G16430/AT5G64370/AT5G45900/AT4G25350/AT1G54570/AT4G00550/AT1G78380/AT1G20630/AT1G18910/AT1G30270/AT2G41220/AT3G07700/AT1G01140/AT1G23010/AT3G52190/AT1G53310/AT4G10380/AT4G26970/AT3G15580/AT3G07525/AT1G58180,57
GO:0044282,BP,GO:0044282,small molecule catabolic process,46/1678,234/21061,0.196581196581197,2.46734003646995,6.64109971944697,8.75155672508859e-09,1.97612311730704e-07,1.49782978647715e-07,AT4G10500/AT3G01420/AT2G24850/AT5G44480/AT5G38710/AT1G44542/AT5G24530/AT5G17330/AT4G26260/AT2G02010/AT2G02390/AT4G20860/AT4G33150/AT5G53970/AT1G02400/AT4G34180/AT2G29090/AT1G21400/AT1G30620/AT1G65520/AT4G39950/AT5G46180/AT5G17380/AT1G06570/AT2G33150/AT2G31350/AT1G76150/AT4G34710/AT4G26910/AT1G06130/AT2G42790/AT2G40000/AT5G07440/AT1G80460/AT4G16760/AT3G06810/AT3G06860/AT1G72330/AT4G20930/AT2G16530/AT3G12800/AT4G16210/AT5G65110/AT5G27520/AT2G03800/AT4G14430,46
GO:0071215,BP,GO:0071215,cellular response to abscisic acid stimulus,49/1678,261/21061,0.187739463601533,2.35636522223592,6.48753771684135,1.3919933491812e-08,3.06741666946073e-07,2.32499079374969e-07,AT1G66600/AT1G15520/AT3G25010/AT1G51800/AT5G01550/AT4G11890/AT5G59220/AT1G15380/AT1G05100/AT1G73000/AT1G05680/AT5G43410/AT1G65790/AT5G13170/AT5G26920/AT2G32460/AT2G43140/AT1G64060/AT1G70810/AT2G01540/AT1G23140/AT1G18890/AT1G01720/AT4G23450/AT1G18390/AT2G40330/AT2G29940/AT3G63060/AT1G67800/AT2G17290/AT1G69260/AT2G46680/AT2G30020/AT3G02140/AT4G21534/AT2G33150/AT2G40180/AT5G11260/AT1G62810/AT3G17410/AT1G69270/AT4G34990/AT1G07430/AT5G66070/AT4G33360/AT3G21220/AT2G41070/AT3G45640/AT5G20910,49
